gene1	gene2
hdc	Abd-B
Oseg1	Lis-1
Eip63F-1	jumu
hep	tsh
brat	jumu
l(2)37Cc	CG33205
twi	Rab5
CG14995	EcR
Atx2	dec-1
Hr78	puc
boss	fog
flw	Arp66B
tok	CG1244
tub	noc
puc	dos
mmy	kkv
srp	ics
ssh	E(bx)
dpp	emb
Optix	drl
beta4GalNAcTA	msi
ry	CG6416
CSN4	mth
CG32082	mfas
bl	emb
Alh	qua
lola	cbt
eIF-4E	Nrx-IV
Vhl	sno
srp	dup
Idgf4	eya
rux	lilli
tub	eve
enok	sty
cbx	exu
cort	Pop2
Mer	wee
N	emb
cort	tud
Dp	amx
bap	scra
nej	chrw
Dhc64C	scrib
shrb	Rab7
Sb	fred
ALiX	Hs2st
emp	Hr78
bl	Lac
Optix	Sema-1b
CG3829	chic
ALiX	betaTub56D
vap	Mlc1
Vhl	mri
xl6	Ddx1
Apc2	prd
Ald	CG10641
tll	bhr
dl	Sry-delta
dl	tamo
tld	kuk
stil	gl
Mlc1	Not1
CG9445	ALiX
Sxl	how
elav	Abl
Sxl	tra2
Fas3	sbb
LanA	pelo
dei	eg
tub	cnk
pnr	Rab7
par-1	Nrx-IV
chrw	dnc
PebIII	drm
morgue	raw
chrw	Idgf5
rdx	Pop2
elav	bnl
cnc	SelG
t	Mtl
e	drk
Optix	par-1
Idgf5	Dok
bib	rux
dnc	l(2)gl
nej	W
dj	dup
fred	Su(z)12
MYPT-75D	Apc
osa	wee
CG32082	baz
ken	CG32082
Rca1	hyx
Dl	Dhc64C
mth	d
Pde8	Ank2
CG8216	Rbp9
Pde8	cg
Cct1	zfh1
Nf1	slam
Sry-delta	vlc
Su(z)12	Mlc1
mfas	Mitf
dei	cbt
gro	gl
sina	ine
Cyt-c-d	Dif
CG6416	Trl
Appl	Gtp-bp
nmo	Hr46
Moe	msi
cbx	tup
RhoGAPp190	robo
Mer	glu
ine	Pgant35A
bon	dmt
msi	Chc
Jra	dei
CG13850	Atpalpha
pav	tld
ine	Taf4
Rho1	CG13850
rux	tkv
Lim1	140up
Ddx1	Pcaf
eve	Dhc64C
sced	Hph
gro	Vhl
sec23	Su(H)
crol	Mhc
kis	dpn
l(1)G0289	lic
ppan	amx
RhoGAP68F	l(2)gl
amx	Pi3K92E
fs(1)M3	fs(1)M3
fs(1)M3	caps
dsf	Cp1
cher	PhKgamma
Lcp65Ag1	Psn
exu	btl
E2f	Mtl
puc	Sema-2a
Ddx1	ben
pbl	Su(H)
bap	toy
sls	Apc2
Jra	Lac
CSN4	sar1
sns	yellow-f
mbt	CG9520
Fas3	poe
Nrt	trc
flfl	amx
t	Dhc64C
chrw	trn
G-salpha60A	LanB1
morgue	betaTub56D
mfas	Mmp1
RhoL	chif
CG9509	Alk
SelD	CG9769
neur	Su(var)2-10
LIMK1	wal
Mbs	Krn
tin	tld
enok	ecd
Rack1	CG10641
CG9509	bl
RhoGAP68F	eya
inv	Moe
Pvr	CG34417
cic	Cks30A
Ptpmeg	vap
Atg5	NetB
ird5	betaTub56D
ftz-f1	CG6416
Su(z)12	Mhc
ex	l(2)gl
sll	Oseg1
Cyp1	stumps
Rack1	pyd
zfh2	shrb
18w	mam
Atpalpha	shot
flw	sgg
Lis-1	Sobp
bl	Alk
Aph-4	sdt
sav	bowl
mbt	sli
beta4GalNAcTA	scrib
apt	eg
Moe	CdsA
qua	Aph-4
jing	Krn
fs(1)K10	LanA
tra2	gl
svr	dup
Crk	Cp1
Alk	fs(1)M3
fs(2)ltoPP43	dpld
jumu	glu
Apc2	ash2
Pcaf	kuk
Sobp	Orct
Eip71CD	fru
MED11	tll
Mhc	wal
Mmp2	CG32486
v	yrt
msn	CG3829
Rpd3	CG16719
emb	ben
Nrx-IV	W
Btk29A	sn
Pkn	Rack1
Lcp65Ag1	dpn
S6kII	ex
sec23	emp
baz	tra2
Crk	Pka-C3
Arc-p34	Taf4
Idgf5	bib
Wnt5	wupA
dock	CG6416
W	scra
ttk	Pk92B
tamo	snf
bnb	siz
Yp1	Tm1
sdt	knrl
exu	cp309
ry	cta
mus304	Msp-300
Ca-alpha1D	Abd-B
Uba1	Snap
ea	ast
sav	Arc42
CG9520	sle
CG16719	rdo
Dys	ksr
fog	boss
E(z)	hpo
cin	sls
Appl	Ark
SelD	kuz
MED11	Myo31DF
tud	rg
E2f	e
Dok	140up
dpn	LIMK1
how	bs
B4	mus304
Sb	bigmax
ImpE3	Gtp-bp
hpo	ine
srp	Btk29A
d	yellow-f
tld	Arc-p34
Pvr	Dhc64C
Ald	ofs
Atpalpha	Sema-2a
Aph-4	Nrt
dally	qua
Pcaf	fs(2)ltoPP43
scra	SelG
noc	Rack1
Mef2	enok
CadN	Sh
Hr78	betaTub56D
CG34417	hpo
sar1	Hr78
aft	sktl
dnc	robo
raw	mri
Dhc64C	eIF-4E
eff	ash1
CG16719	lic
LIMK1	enok
Pop2	Traf6
Tm1	Pvr
ftz-f1	CG3987
dpld	spn-A
RhoGAP68F	ena
twi	inv
knrl	Pka-C3
PhKgamma	pcm
neur	Ddx1
capu	Hr78
Tak1	lic
chp	ea
Dys	mfas
dco	MED11
Lis-1	LanA
chif	hdc
e	cnc
v	EcR
mbl	Pde8
Dscam	l(2)efl
cbt	by
Moe	foxo
Pop2	Cct1
ben	Ddx1
pav	raw
Sulf1	Dscam
glu	Dl
asf1	betaTub56D
ppan	MED11
Idgf5	Sb
Rpd3	tok
Idgf4	Eip71CD
tow	Aph-4
inaC	aft
Sxl	eIF-4a
esg	ash2
dnc	Chc
thr	Orct
esc	pbl
Chi	Syb
cos	Cyt-c-d
slam	Tm1
gl	CadN
fog	enok
Msp-300	CG8247
yrt	wal
klar	opa
eIF-4a	Akt1
l(2)efl	yrt
how	Eip74EF
mfas	kuk
tok	Dat
CG16719	Dhc64C
Su(z)12	Msp-300
tow	gl
Apc	sle
dj	Su(z)12
Fmr1	dj
Khc	trn
Jra	hkl
e	sgl
xl6	glu
kkv	B4
drk	e
Fas3	Nrt
frc	Pkn
trn	CG10641
Chc	Pkn
sdt	CG9104
Uba1	Fmr1
Idgf1	Msp-300
dpld	Dat
Dlic2	Msp-300
CG8216	opa
eg	ecd
ea	ine
Dat	Myo31DF
alien	up
ben	CG8247
ine	bon
thr	hpo
hkb	E2f2
CtBP	fs(2)ltoPP43
LanA	Arc-p34
CG12301	CG1244
CG13850	ben
Atpalpha	dib
kkv	lola
Hr78	Appl
numb	bt
pnt	t
Sulf1	bib
RhoGAPp190	vap
dco	Lar
msi	S6kII
Gtp-bp	CG2681
pnt	run
dsf	tok
CG32082	sas
Pka-C3	tutl
svr	Dif
Pvf1	Dys
asf1	cin
gkt	CG18369
ALiX	oaf
Moe	Cks30A
Vhl	gro
ea	Syb
CG6416	stg
acj6	Nrt
ry	CG3075
rhea	Hr46
ine	hpo
pnut	Btk29A
pcm	Dap160
pcm	yrt
Uba1	Mmp1
stumps	qkr58E-3
140up	sw
Src42A	apt
CG9520	mbt
Mlc1	sktl
ast	fd59A
Eip74EF	dib
CadN	Pgant35A
ken	sw
gkt	Cp1
Rack1	fd59A
qua	bs
stg	tra
dom	dah
tral	Uba1
Cyt-c-d	ash1
kay	sbb
Dl	dsx
tra	Sry-delta
sns	disco
CdsA	ecd
sced	CG2678
B4	ry
Btk29A	sktl
MED24	pcm
Scgdelta	flw
Oseg1	Cks30A
ics	inaC
Nf1	caup
dos	ry
G-ialpha65A	crc
grp	dup
car	Pcaf
Ef1gamma	CycE
Apc2	dsf
eya	sar1
Stat92E	CG9509
Dlic2	exu
sav	mri
eIF-4E	mbt
run	CG12896
CG3075	pros
dpn	Axn
klar	dnc
rdo	Dl
Dat	flfl
140up	Rbp9
peb	emp
fs(1)K10	CG9104
Dp	fs(1)K10
CycB	l(3)mbt
par-6	ey
siz	Sxl
jumu	betaTub56D
ry	tra
cta	Dcp-1
sn	mth
Idgf2	shn
Tab2	CG34379
Nrx-IV	CG6416
Mmp2	Atg6
phyl	CG9769
robo	pyd
Ddx1	Glycogenin
fd59A	Apc
ppan	aft
pyd	Idgf5
inv	Abi
Mhc	Stat92E
ap	lva
ofs	Crk
emp	tum
emp	mbo
fru	LanB2
14-3-3zeta	l(2)37Cc
nej	pdm2
Rab7	eve
aft	uzip
Dif	opa
prd	brm
Pop2	pn
sbb	Dif
Hs2st	Idgf2
ttk	Idgf4
sas	dib
tamo	ea
yrt	vlc
Lis-1	Tak1
stumps	run
stumps	Src42A
Fas3	l(2)gl
dpn	Aph-4
Eip63F-1	scrib
kay	pcm
msk	Alk
Appl	Pgant35A
Prm	sgl
Eip71CD	esg
chif	cnc
MED24	Ddx1
ppan	run
Not1	dsf
CG18369	Pen
aft	run
ash2	B4
lin	snf
Dhc64C	sno
mbl	spn-A
Sur	tra
Pvr	Su(H)
BicD	pbl
nmo	trio
RhoGAP68F	Hs2st
ecd	abd-A
cort	Pka-C3
MYPT-75D	Rpd3
toe	sas
cta	brat
drk	Pak
cort	dah
sced	crc
Abd-B	opa
trn	pyd
CG8216	tok
fog	Syb
car	Myo61F
Ephrin	cnc
nej	LIMK1
glec	LIMK1
her	ix
Rho1	bun
PebIII	d4
Idgf1	yellow-f
Sin3A	Atg6
CG6416	ry
LCBP1	CG2678
Btk29A	ey
Mitf	18w
CG12301	sns
LanB1	Antp
CtBP	MYPT-75D
emb	bnb
sls	MED11
pbl	Pde8
eya	Hr46
Spred	blow
CG17470	Tl
Hph	Optix
stumps	mam
MED4	tra2
Pk92B	Cks30A
bon	hpo
Oseg1	Syx1A
Mmp1	crc
lilli	sw
Syb	ea
thr	Ef1gamma
kkv	CG18369
sec23	dl
Mmp1	sar1
ast	CG8216
dib	sas
pelo	ry
chif	Pak
sll	Mtl
Crk	scyl
cher	Msp-300
CG2678	Es2
Apc	Dif
sec23	wee
Cyp1	tub
msk	gbb
drl	RhoGAP68F
pdm2	dlg1
CG8216	Stat92E
N	form3
MYPT-75D	Dat
Set2	LanB2
Antp	opa
dlg1	bap
SelD	sdt
Mlc1	Msp-300
ct	spen
dup	sbb
scra	santa-maria
t	dup
Idgf5	EcR
gkt	v
sty	dup
CG9104	E2f2
Ddx1	Rpd3
th	emb
opa	lilli
bowl	Khc
qua	dj
brk	zfh1
MED24	Chc
mth	ImpE3
esc	Su(var)2-10
Tm1	cbt
Arp66B	form3
lic	l(2)gd1
Mer	Dl
rdo	E(z)
mri	dah
Uba1	Ald
Antp	aft
dib	jagn
caup	CG8216
NAT1	Hs6st
Rpd3	sina
sgl	mib1
CG32486	LanB1
kay	CdsA
cic	chif
cic	Mef2
amx	sas
Atx2	CG1942
Src64B	Su(var)2-10
Arp66B	Tak1
cta	Sur
dsf	eg
dib	bs
Dcp-1	bcd
gro	bun
sbb	CdsA
ey	bcd
Idgf1	CdsA
twi	MED24
CG13850	oaf
lilli	eff
enok	crc
loco	jar
Cip4	Nrx-IV
Ddx1	dom
opa	dib
mbl	Borr
wrapper	Dredd
drl	t
snf	Ephrin
Optix	Aph-4
Su(var)2-10	Pcaf
d4	tll
vlc	dpn
jagn	cg
Eip71CD	sav
eIF-4E	Hs2st
Arp66B	dl
mbl	sno
mbo	Pde8
dmt	Dl
Gtp-bp	prd
Atg6	CG32486
Dys	CG6372
fd59A	Mbs
loco	dpp
bs	rhea
crc	CG34379
ben	CG34450
Atg6	sktl
pros	trn
Dok	NetB
inv	RhoGAPp190
dome	ssh
tra2	Pk61C
foxo	lmd
l(2)gl	cbx
neur	l(2)efl
noc	Rbp9
Nrt	mib1
sktl	ics
cher	jumu
ash2	pot
pcm	kay
Crk	cic
bcd	dmt
Jra	MED24
kay	Vhl
ken	sls
Uba1	ash1
Sin3A	acj6
mbl	sbb
ix	CG34417
Sur	CtBP
pav	th
cher	ash1
rad50	ken
frc	bowl
lilli	hdc
Hph	Hr46
l(3)mbt	dom
bap	dup
dah	mri
loco	dup
hdc	fl(2)d
Jafrac2	Hem
Uba1	caps
jing	Ephrin
Rbp9	Mbs
CG1942	Fas3
Syx1A	ird5
Nf1	msi
Axn	prod
ics	aft
Src64B	Borr
Syb	G-salpha60A
dsd	ry
l(1)G0289	chic
bon	thr
mam	emb
beta4GalNAcTA	gro
dsx	lva
Eip63F-1	CG16719
SelG	Atx2
mam	wg
prd	Pvf1
Axn	E2f
Src42A	Rack1
pnt	fru
140up	Cp1
Ank2	G-oalpha47A
jumu	brat
cnk	ash1
gl	tow
scra	LIMK1
fs(1)K10	asf1
CG9445	cnk
CG32082	Nrx-IV
ppan	CG12301
Rack1	scra
caps	twf
Pgant35A	chinmo
lic	MED4
Prm	pcm
thr	up
tral	CG9520
glu	Idgf4
CG9520	wrapper
dpn	kis
her	nmo
Dhc64C	Sema-2a
cactin	Pvr
brat	Rbp9
hyx	Dp
pot	sdt
sprt	elav
CG6416	Nrx-IV
Abd-B	fs(2)ltoPP43
phyl	Cp1
Sobp	LanA
sktl	thr
Psn	Sulf1
LIMK1	Lis-1
msn	CG2681
bcd	slam
disco	Atg6
fal	spen
Cka	Rack1
Caf1	dmt
bs	ry
Cyp1	Sin3A
PhKgamma	dec-1
sdt	pelo
Idgf4	toe
snf	cin
enok	abd-A
sdt	CG13850
baz	snf
hkl	beta4GalNAcTA
spn-A	CycA
toy	Wnt5
drm	Dp
tub	Cip4
rad50	alph
CadN	kay
Mtl	Alh
elav	crc
Sulf1	Abd-B
stg	E2f2
CG4945	Crk
Iswi	fs(2)ltoPP43
dmt	CycA
l(2)gl	Atg6
tub	Apc2
pdm2	CG2681
trn	Ald
dos	ALiX
pdm2	dj
RhoGAP68F	bl
Tl	S6kII
pnt	Sema-1b
Sema-1b	CG3987
gl	fw
pot	spn-A
Sema-1b	wee
how	Krn
Dat	car
tow	rux
eIF-4a	G-ialpha65A
chif	Ice
Akt1	dj
pnut	e
e	Vhl
baz	dib
LCBP1	Alk
sktl	glu
sktl	Ald
Snap	par-1
Yp1	gbb
Hph	pio
sar1	ex
Pk61C	shot
B4	tra
pot	emp
Ald	sktl
tud	Mmp1
CG10641	twi
Dhc64C	inv
beta4GalNAcTA	Idgf2
Hr78	Rab5
tamo	chinmo
CG9445	osa
SelG	exu
CG34417	PebIII
Trl	sax
Ca-alpha1D	cathD
lic	tok
dib	Nrx-IV
G-ialpha65A	Rack1
pdm2	Pk61C
Eip63F-1	wee
Syb	hyd
knrl	fred
cnk	Cyt-c-d
klar	Lar
ics	Abl
dsd	svr
Mmp2	peb
poe	ken
bib	Sulf1
Idgf2	brk
sw	sktl
oaf	chic
Stat92E	spn-A
Arp66B	Src64B
ct	Rca1
wee	Mer
trc	ap
phyl	Mmp2
cg	ssh
Tab2	Msp-300
svr	Pk92B
l(3)mbt	Alk
fru	cas
Rab5	dj
meso18E	Rbp9
ftz-f1	eya
Mitf	fog
PhKgamma	mth
alpha-Spec	CG34379
ytr	dsf
cort	dos
Mlc1	Stat92E
CG34379	d
Dlic2	toy
Pak	Alk
mus304	CG18369
shrb	Pop2
dome	tll
vlc	kis
Pop2	dsf
Tak1	Cks30A
how	Hr78
ird5	Galpha73B
dl	ppan
tub	bib
ast	betaTub56D
Pop2	CG9104
qua	Taf4
lic	CG16719
CG3829	ap
Sry-delta	CG6416
Orct	RhoL
shn	wal
CG2681	knrl
alpha-Spec	CG32486
fl(2)d	CG9769
tld	bcd
sll	pelo
par-1	shot
CG3987	puc
MED4	MED11
Dat	fs(2)ltoPP43
Ice	bnl
Syb	shn
sdt	hyd
Mmp2	tra2
bs	klar
ird5	Mlc1
CG17739	Ddx1
gkt	mbt
Idgf4	cp309
Apc2	knrl
qm	Rack1
aft	N
ry	dpp
eIF-4E	par-1
dpld	CycB
blow	E2f2
dl	Rca1
hkl	ix
Sur	lmd
rad50	mbo
sas	cas
Dcp-1	CG16719
her	t
l(3)mbt	MED11
Dscam	Msp-300
t	rib
ics	cathD
MED11	bowl
dom	Dat
lmd	dom
svr	dsd
scyl	cic
fog	G-ialpha65A
mask	qkr58E-3
glec	sar1
kuk	RhoL
CG9509	Sry-delta
siz	Mmp2
CdsA	Psn
CG17470	Dys
shrb	bnl
Mlc1	gkt
puc	dsd
Dlic2	esg
RhoGAPp190	prd
cg	Sema-1b
Dp	hyx
bhr	lwr
mbt	lola
neur	tld
dpn	B4
sbb	CG32082
wrapper	zfh1
klar	qua
sktl	hpo
abd-A	Akap200
tok	ine
svr	Src42A
Mbs	morgue
jumu	thr
par-1	CG3075
esc	sktl
Sin3A	RpL30
Aph-4	poe
18w	Arc42
CG1244	drm
shg	l(1)G0289
emb	Arc42
glec	W
nej	cta
CG32082	Snap
cta	CG16719
Dl	kay
ey	bap
Galpha73B	bs
Ddx1	Msp-300
sle	Ddx1
CG6372	tamo
grp	trc
t	Alh
Dcp-1	alph
tsh	hep
boss	blow
Akap200	sls
Bap60	E2f2
Alk	spin
Idgf4	pnt
MYPT-75D	PebIII
CG4500	oaf
dpld	neur
Pvr	d4
prod	cbt
Idgf2	Pgant35A
twf	cbt
Arc42	fred
Ark	Lcp65Ag1
Ef1gamma	CG4500
Abl	th
CG8216	sli
Pink1	zfh2
gl	stil
Idgf4	phyl
sn	Appl
eIF-4E	spen
v	sec13
lmd	sqd
Rack1	l(2)gl
ast	Scgdelta
pnt	pros
tkv	cas
caps	chico
ofs	Sin3A
wal	cbx
ash1	Snap
CG32486	klar
pnt	jagn
blow	chp
dpn	ry
CG3075	dnc
18w	Ald
sli	run
sec23	mbl
e	eIF-4E
gkt	CG34417
sax	pnt
l(2)gd1	cin
CdsA	gl
dome	par-6
CG8149	Traf6
Pen	gkt
lva	cnk
dos	cort
LIMK1	sty
beta4GalNAcTA	bun
sno	esc
tow	uzip
gl	Cct1
Rho1	CG8247
Aph-4	lilli
Hr46	cos
cg	jagn
SelG	Pen
14-3-3zeta	trc
sina	sqd
prd	Dap160
CG34379	aft
RhoGAP68F	jar
Idgf4	Caf1
ey	up
Khc	Akt1
Oseg1	Fmr1
Dscam	rux
Aph-4	ftz-f1
eIF-4a	chico
grp	CG4945
CycA	glu
ey	cic
cp309	Idgf1
Ef1gamma	tral
sdt	Src64B
Pka-C3	rdx
CG17739	dom
lva	CG3987
sina	ben
sgl	Snap
trio	beta4GalNAcTA
CG3829	mth
Lcp65Ag1	kuz
Vps28	Sulf1
fl(2)d	CG6416
Axn	Orct
Stat92E	E(z)
Mmp2	CG9769
CycE	Dp
ct	fs(1)K10
Cp1	beta4GalNAcTA
bun	Sh
dock	G-ialpha65A
sll	bcd
dmt	dei
Ice	CG13850
dpn	stg
Abi	Aph-4
betaTub56D	alien
vap	Tab2
Idgf2	Arc-p34
Chi	caps
Ephrin	NetB
Dp	drm
tou	hyd
Eip74EF	Eip63F-1
Su(z)12	E2f2
RhoL	Wnt5
CycA	tld
dome	Hs2st
Prm	Appl
E(z)	Idgf4
l(3)mbt	kuk
Eip71CD	bs
kuk	CycB
CG2678	fs(1)K10
cic	inv
Abl	elav
Optix	CG9509
bun	trio
Cks30A	ry
CG6416	ena
siz	ex
ine	ct
shot	wupA
cathD	Galpha73B
klar	enok
Src42A	frc
Patj	dpp
bt	Psn
lilli	foxo
lva	sec13
mth	caps
abd-A	CG34379
mfas	tin
Arc42	18w
RhoL	Dat
Iswi	CycB
MED11	car
tll	CG16719
emc	eIF-4a
rdo	dpld
d	sns
Mtl	CG18369
Ice	Tak1
Pi3K92E	MED11
chn	brk
Scgdelta	ast
l(2)gd1	Ptpmeg
mam	jar
Dcp-1	NetB
CG12896	oaf
Ddx1	Idgf5
Alk	her
fd59A	CG10641
Ef1gamma	Mer
Ald	grp
S6kII	CG8216
da	Caf1
scyl	flw
pros	jar
MED24	twi
wrapper	Scgdelta
dah	mbl
uzip	peb
Ef1gamma	CG6372
Pvr	lva
14-3-3zeta	Ggamma1
LanB2	LanB1
wee	osa
stil	wupA
Pde8	pbl
pcm	MED24
BicD	SelD
kkv	mmy
kkv	CG17739
Rpd3	dpld
Galpha73B	CG1942
amx	Rbp9
Rheb	crol
Pop2	dsx
rdo	asf1
rux	sktl
drk	chif
drl	dco
dock	Pk92B
ine	Stat92E
E2f2	trio
vlc	Optix
brk	bnb
RhoGAPp190	Khc
bigmax	exu
Dlic2	Pak
numb	Dif
foxo	sktl
ics	14-3-3zeta
tud	gl
ena	lwr
nmo	Su(z)12
Dat	dl
NetB	bib
ine	dmt
par-6	betaTub56D
Sry-delta	dpn
tud	sls
Rab5	sced
Nrt	qm
Lcp65Ag1	bigmax
dom	xl6
lva	Gtp-bp
rg	Mitf
mfas	th
peb	qua
klar	svr
eve	sar1
e	N
Src42A	Sema-1b
dmt	esc
sbb	CG34417
PebIII	vap
sn	N
Mbs	Sema-2a
slam	shot
msk	CycB
p53	tsh
Prm	vlc
Dlic2	Crk
ben	CG8216
stil	lin
CG34417	cta
form3	Sb
Rack1	Cyt-c-d
dlg1	MED24
Ef1gamma	sw
hpo	Borr
sty	enok
MED11	Dhc64C
how	gro
CG3829	sax
Rbp9	tra
Rca1	Pi3K92E
EcR	CG1244
Atpalpha	sas
mam	Mmp1
sina	sle
stg	Rbp9
Su(var)2-10	kuk
CG32486	dib
Dap160	CG17470
mbl	E(z)
chif	RhoL
run	pros
v	Nrt
Hs6st	puc
Sobp	Lis-1
dl	Pi3K92E
phyl	how
chrw	ct
fw	cic
alien	Pvr
Set2	caup
Lac	Mitf
trc	18w
emb	msn
Rpd3	car
dnc	CG3075
opa	chif
cathD	aft
Taf4	drm
rhea	sas
dl	rdo
glec	scra
Nrt	spir
dpn	Patj
Nrx-IV	Optix
cin	sax
prod	brat
Hs2st	spir
cin	ken
MED24	fred
jumu	Caf1
foxo	spin
LanB2	Pk92B
Sb	l(2)gl
Cka	cathD
Sb	Rho1
Dhc64C	spen
hkb	snf
Ice	chif
tin	sina
14-3-3zeta	ics
ea	rux
Idgf5	pyd
l(2)gd1	qm
tra2	kay
pio	Orct
msk	pn
Eip63F-1	E(bx)
CG34417	tll
Syx1A	kay
Mbs	dsd
Hmgs	Ank2
Antp	LanB1
gro	Idgf2
sle	mfas
ash1	Pde8
Pde8	stumps
zfh2	chrw
stumps	Dys
foxo	dj
Ddx1	tin
alph	Cyt-c-d
prod	CG34417
sls	CG1942
e	Mmp1
chic	Nrx-IV
lola	Chc
Rab7	zfh2
chrw	ey
robo	wal
puc	Pk92B
CG9509	E2f2
chn	CG9445
sced	Idgf1
rhea	Cip4
Moe	ecd
140up	chn
Traf6	Arp66B
svr	Btk29A
yellow-f	Jafrac2
ash1	Cyt-c-d
ine	ea
shot	chic
Ptpmeg	kuz
baz	Sema-2a
Khc	l(2)efl
cas	stil
dock	wal
pnut	frc
dib	amx
CycA	Dl
betaTub56D	da
amx	dl
sll	drk
dnc	eff
toy	Cip4
l(2)gd1	dj
Cyp1	mus304
dpld	E(z)
Ddx1	sina
prod	CG6416
CG3987	Sulf1
l(3)mbt	Pop2
bhr	thr
trio	Su(z)12
ofs	dec-1
abd-A	cbx
zfh2	bnl
peb	Uba1
baz	Cct1
bs	emc
dib	SelD
MED24	Pgant35A
dnc	MED24
Idgf4	tou
brk	bon
tral	ImpE3
ninaE	Tm1
sli	Aph-4
Tm1	Pka-C3
LanA	Pink1
brat	wls
eg	apt
Orct	tra2
LIMK1	dpn
Aph-4	apt
ftz-f1	Sema-1b
CtBP	tld
up	esc
CadN	CG34450
flfl	foxo
Mer	asf1
prd	Apc2
run	pnt
da	CG16719
dsf	cnk
inv	CG3075
ftz-f1	Crk
grp	Dscam
v	loco
Oseg1	Cp1
Wnt5	cnc
sty	Rab7
sktl	Btk29A
msn	18w
Src64B	mbl
Myo31DF	MED11
poe	RhoGAPp190
bcd	Sobp
pnr	Rbp9
Mlc1	Tab2
Cip4	wupA
dpn	ea
Mer	ry
glu	alien
fred	dj
tral	sar1
Ca-alpha1D	Uba1
Tl	jing
Akt1	Nrt
RhoGAPp190	Akt1
Sur	dpld
cos	cnk
hkb	nmo
dl	meso18E
Cyt-c-d	Moe
sno	run
Sur	tin
ftz-f1	Nf1
stg	brat
CG9445	Axn
Ggamma1	cnc
pn	kkv
da	bon
jar	18w
xmas-2	frc
Rack1	robo
CG3829	ksr
ninaE	abd-A
chn	dos
CG12301	Pvr
Syx1A	l(2)gl
Sulf1	CG33205
bowl	spir
Abl	pros
sty	Abd-B
CG2681	ap
Dad	slam
p53	raw
crc	CG12301
dei	stg
par-1	ey
toy	Tl
Lar	Idgf4
uzip	RhoGAPp190
Nrt	sw
siz	Pk61C
sls	tin
tra	prod
ash2	Dys
shn	Tak1
Appl	wg
dei	vlc
dos	sls
ast	eg
Arc42	esg
Cyp1	chrw
l(2)37Cc	Appl
mth	Fmr1
G-salpha60A	chif
jing	CG9509
E(bx)	Lac
Rab5	mbt
Pak	Scgdelta
tra	Hph
Krn	cp309
shot	emc
th	G-oalpha47A
Rab5	Hr78
asf1	esc
kuk	Abd-B
flw	zfh2
dpn	Mtl
run	caup
thr	CycA
morgue	Mbs
spin	bib
xl6	pio
dos	l(2)efl
Not1	cactin
Iswi	CG9445
Idgf4	Eip74EF
ninaE	cbx
cbt	dlg1
G-ialpha65A	dock
CG17470	sar1
betaTub56D	Borr
ex	RhoGAP68F
Dys	sbb
Su(H)	sec23
Hr46	Myo61F
cp309	Es2
mbt	qkr58E-3
18w	msn
Pvf1	Dif
Antp	CG9520
Nrx-IV	CG32082
wupA	RhoL
flfl	EcR
eve	CG16719
LIMK1	BicD
hyd	fred
drk	LanA
CSN4	drk
Tm1	ftz-f1
Tl	rux
mask	Mitf
Abd-B	sty
tral	tamo
Hem	Dys
Lcp65Ag1	yrt
robo	CG12896
sno	Su(var)2-10
sn	Btk29A
dock	N
Ca-alpha1D	Lim1
dnc	tou
jar	t
Msp-300	cher
sls	rad50
Hr78	morgue
Yp1	CkIIalpha
uzip	Rab7
fog	Eip63E
Khc	RhoGAPp190
CG6416	snf
xl6	dpld
MED24	Crk
CG33205	Abi
Aph-4	tkv
CG3987	Mlc1
Nrx-IV	eg
scyl	140up
brk	scrib
emb	svr
Alh	Mhc
dpld	Sur
Nrt	pyd
cher	bnl
xmas-2	Tina-1
Mhc	crol
eya	Dredd
cta	stg
tsh	Spred
Sur	brat
eIF-4E	CadN
pdm2	nej
tkv	caup
ftz-f1	qua
cort	mri
G-oalpha47A	gro
fred	CdsA
bt	fred
ImpE3	Mmp1
dmt	Mer
cnc	e
wls	ena
Syb	scyl
cnc	drk
CG32486	FKBP59
qua	eg
kis	prod
fs(1)K10	bcd
Pde8	Snap
Msp-300	CG9445
cact	Antp
Optix	Abl
Mmp1	peb
dsf	MED4
CSN4	Wnt5
kuz	Ptpmeg
Eip74EF	disco
CG17221	CG6372
Mlc1	ssh
Dif	baz
aft	ash1
cactin	Dcp-1
PebIII	meso18E
Aph-4	Chc
mri	Snap
Patj	sgg
RhoGAPp190	pnr
cort	rdo
Rheb	Pen
Yp1	msk
tin	e
sno	pbl
Hs2st	Galpha73B
asf1	tld
Nrt	CG9104
Mhc	sktl
Idgf2	Abl
tral	tud
CG16719	thr
CtBP	car
fal	Alk
dsf	Dhc64C
ALiX	Tab2
Pka-C3	Rack1
CycA	esc
tou	mth
cathD	chico
qua	shrb
th	Rab5
pros	Abl
Syb	Pde8
FKBP59	rg
sgg	Mmp1
CG9769	stil
ct	sli
Abl	l(2)efl
Alh	e
Pcaf	Iswi
gro	NetB
abd-A	sty
Src42A	CG3075
frc	lilli
ine	rux
l(2)37Cc	ImpE3
run	eg
Sobp	Eip63F-1
Nrx-IV	tra
sktl	Idgf5
Sh	bib
Mmp1	sgg
ics	sle
shn	bib
Psn	CG9445
Eip71CD	Cip4
Pkn	Akap200
CG12896	svr
Msp-300	jumu
tok	asf1
tll	lwr
eIF-4E	Uba1
lola	Pka-C3
emb	emc
fs(1)K10	CycA
LCBP1	sbb
